Vds,Ids (Vg=2.5V)_x,Ids (Vg=2.5V)_y,Ids (Vg=3.0V),Ids (Vg=4.0V),Ids (Vg=6.0V),Ids (Vg=8.0V),Ids (Vg=10.0V),Ids (Vg=12.0V),Ids (Vg=15.0V)
2.6784820895522388,,1.5323466169154227,,,,,,,
2.7069393034825877,,,,91.6397910447761,,,,,
2.7070029850746264,,,13.907114427860696,,,,,,
2.7095885572139307,,,,91.73136815920395,,,,,
2.711046766169154,,,,,,,,119.53731343283582,
2.712503980099502,,,,,,,,,119.67502487562189
2.712707960199005,,,,,,,119.00990049751243,,
2.723544278606965,,,,,,119.1044776119403,,,
2.7275288557213924,,,,,117.4125870646766,,,,
2.731274129353233,1.697513930348259,,,,,,,,
2.736183582089552,,1.5024937810945271,,,,,,,
2.760064676616915,,,14.25704975124378,,,,,,
2.768421393034826,,,,,,,,120.03646766169156,
2.7688900497512434,,,,,,,,,120.18741293532338
2.771474626865672,,,,,,,119.5390049751244,,
2.7772796019900494,,,,,,119.65830845771146,,,
2.7820890547263684,,,,,117.96840796019902,,,,
2.7832850746268654,1.6351562189054725,,,,,,,,
2.791973631840796,,,,92.35688059701492,,,,,
2.7933701492537315,,1.706482935323383,,,,,,,
2.8025890547263685,,,14.386412935323383,,,,,,
2.809016417910448,,,,,,,,120.58890547263682,
2.8102124378109448,,,,,,,,,120.66502487562188
2.812004975124378,,,,,,,120.01338308457711,,
2.82736368159204,,,,,,120.21721393034824,,,
2.829516417910448,1.4892184079601989,,,,,,,,
2.8308457711442787,,1.684921393034826,,,,,,,
2.837645273631841,,,,,118.50537313432837,,,,
2.852141791044776,,,,92.6368208955224,,,,,
2.858309452736318,,,,,,,,121.13587064676616,
2.8587019900497506,,,,,,,,,121.24676616915424
2.8591034825870643,,,14.353199004975124,,,,,,
2.8604995024875617,,,,,,,120.62547263681591,,
2.876420895522388,,,,92.99700995024874,,,,,
2.8827542288557217,,,,,,120.7631343283582,,,
2.883182587064677,1.744612437810945,,,,,,,,
2.883421393034826,,,,,118.9557711442786,,,,
2.887233333333333,,1.6550728358208953,,,,,,,
2.91343184079602,,,,,,121.17930348258707,,,
2.914823880597015,,,,,,,,,121.6663184079602
2.9154238805970154,,,,,,,121.0231343283582,,
2.916412437810946,,,,,,,,121.53686567164178,
2.916485074626866,,,14.38807462686567,,,,,,
2.928098507462687,,,,93.3207313432836,,,,,
2.9299368159203985,1.655723383084577,,,,,,,,
2.9313955223880592,,1.7562308457711442,,,,,,,
2.94112487562189,,,,,119.47930348258708,,,,
2.953032835820896,,,,,,,121.5121393034826,,
2.955423383084577,,,,,,,,121.99636815920398,
2.9554860696517418,,,14.389731343283584,,,,,,
2.9564825870646767,,,,,,,,,122.04935323383084
2.958868656716418,,,,,,121.54029850746268,,,
2.970974626865672,,,,,119.89432835820897,,,,
2.971741293532338,1.4918720895522388,,,,,,,,
2.973063184079602,,1.7081398507462688,,,,,,,
2.9873208955223887,,,,93.63506965174128,,,,,
3.006236815920398,,,,,,,,122.37437810945272,
3.007295024875622,,,,,,121.97646766169154,,,
3.008094527363184,,,,,,,,,122.4073631840796
3.008159203980099,,,,,,,121.9431343283582,,
3.0160517412935324,,,14.363139303482589,,,,,,
3.026700497512438,,,,,120.30880597014924,,,,
3.026700497512438,,,,,120.30880597014924,,,,
3.030717910447761,1.5124364676616913,,,,,,,,
3.03316815920398,,1.6567321890547264,,,,,,,
3.0415248756218904,,,,93.82216417910446,,,,,
3.0581830845771143,,,,,,,,122.70432835820895,
3.058780099502488,,,,,,,,,122.81731343283582
3.0607034825870643,,,,,,,122.3031343283582,,
3.0714796019900503,,,,,,122.38810945273632,,,
3.0714796019900503,,,,,,122.38810945273632,,,
3.073905472636816,1.5548905472636814,,,,,,,,
3.0803328358208955,,,,94.04310945273632,,,,,
3.098573134328358,,,,,,,122.664776119403,,
3.099838308457712,,,,,,,,123.06293532338309,
3.100297014925373,,,,,,,,,123.1720895522388
3.123512935323383,1.560200995024876,,,,,,,,
3.123526865671641,,,,92.37612935323382,,,,,
3.130180597014925,,,,,121.11631840796018,,,,
3.1566174129353235,,,,,,,,123.40796019900498,
3.1594054726368155,,,,,,,,,123.4578606965174
3.1596059701492543,,,,,,,122.99960199004974,,
3.172470149253732,,,,,,123.08925373134328,,,
3.172470646766169,,,,96.02584079601992,,,,,
3.180098507462687,1.5588711442786072,,,,,,,,
3.183583582089552,,,,,121.51358208955226,,,,
3.205630845771144,,,,,,,123.44447761194031,,
3.20688855721393,,,,,,,,,123.8426368159204
3.2082830845771144,,,,,,,,123.7397512437811,
3.2214935323383083,,,,93.46595024875622,,,,,
3.221891542288557,,,,,,123.42184079601992,,,
3.222610447761194,1.4089551741293531,,,,,,,,
3.2479273631840795,,,,,121.8539800995025,,,,
3.2488875621890547,,,,,,,,124.0878606965174,
3.249418905472637,,,,,,,123.75457711442785,,
3.250545273631841,,,,,,,,,124.20044776119404
3.259546268656716,,,,,,123.75333333333332,,,
3.260427860696518,,,14.525696517412936,,,,,,
3.268501990049751,,,,,122.18601990049751,,,,
3.269441293532338,,,,95.68224378109451,,,,,
3.273630348258707,1.3943619402985077,,,,,,,,
3.27423184079602,,1.6384869651741292,,,,,,,
3.3018293532338308,,,,,,124.0531343283582,,,
3.304607462686568,,,,,,,,124.46920398009952,
3.306401990049752,,,,,,,124.07960199004977,,
3.3070014925373137,,,,,,,,,124.5026368159204
3.307198507462687,,,,96.09682587064675,,,,,
3.3185781094527367,,,,,122.57154228855724,,,,
3.330945273631841,1.4169138805970147,,,,,,,,
3.349864179104477,,,,,,,124.46099502487564,,
3.353511442786069,,,,,,,,124.79273631840796,
3.3553880597014927,,,,,,124.35169154228856,,,
3.359276616915423,,,,,,,,,124.77144278606964
3.3624601990049747,1.7220577114427864,,,,,,,,
3.366002487562189,,,,,122.85726368159204,,,,
3.385871144278607,,,,96.19305472636816,,,,,
3.399667164179104,,,,,,124.6504975124378,,,
3.3997338308457707,,,,,,,,,125.0849751243781
3.4006611940298503,,,,,,,124.77164179104476,,
3.4027845771144274,,,,,,,,125.0563184079602,
3.409627860696517,,,,94.73102985074624,,,,,
3.415257213930348,,,,,123.13482587064676,,,,
3.4244796019900496,1.4368162189054725,,,,,,,,
3.448560199004975,,,,96.51798507462684,,,,,
3.45917263681592,,,,,,,,125.29378109452736,
3.459639303482587,,,,,,,,,125.42492537313434
3.4622223880597014,,,,,,,125.02870646766168,,
3.468820398009951,,,,,,124.91019900497513,,,
3.468820398009951,,,,,,124.91019900497513,,,
3.474362189054726,1.7180756218905475,,,,,,,,
3.4827537313432835,,,,,123.48199004975125,,,,
3.497512935323383,,,,96.90542786069652,,,,,
3.500163184079602,,,,,,,,125.51298507462688,
3.501025373134329,,,,,,,,,125.5758208955224
3.501159701492537,,,,,,,125.2952736318408,,
3.508655721393035,,,14.495855721393037,,,,,,
3.515756218905472,1.756549751243781,,,,,,,,
3.5164830845771142,,1.6898983582089553,,,,,,,
3.549852238805971,,,,,,,125.48935323383084,,
3.5530661691542287,,,,,123.7944776119403,,,,
3.553698507462687,,,,95.57547263681592,,,,,
3.553764179104478,,,,,,,,125.75348258706468,
3.555028358208956,,,,,,,,,125.80462686567164
3.56965472636816,,,,,,125.42199004975124,,,
3.56965472636816,,,,,,125.42199004975124,,,
3.56965472636816,,,,,,125.42199004975124,,,
3.5729751243781087,,,,,124.08706467661692,,,,
3.5729995024875625,1.4706477611940296,,,,,,,,
3.603516915422886,,,,97.1217313432836,,,,,
3.6042333333333336,,,,,,,,,125.99223880597016
3.6070845771144286,,,,,,,,125.98238805970148,
3.608680099502488,,,,,,,125.73970149253732,,
3.6181024875621897,1.61127960199005,,,,,,,,
3.63084328358209,,,,,124.38656716417908,,,,
3.6483577114427854,,,,,,,,126.19955223880598,
3.648888059701493,,,,,,,126.00402985074626,,
3.652004975124379,,,,,,,,,126.1710447761194
3.652335820895523,,,,97.35259701492537,,,,,
3.656716417910448,,,,,124.61009950248754,,,,
3.656716417910448,,,,,124.61009950248754,,,,
3.667926368159204,1.5330059701492535,,,,,,,,
3.703616417910448,,,,,,,,,126.37970149253732
3.7049432835820895,,,,,,,,126.36004975124378,
3.706135323383085,,,,,,,126.19283582089554,,
3.706302487562189,,,,,,126.0889552238806,,,
3.720129353233832,,,,97.591407960199,,,,,
3.726435820895522,1.4215575124378108,,,,,,,,
3.7644442786069656,,,,97.70420398009948,,,,,
3.765638805970149,,,14.457716417910447,,,,,,
3.766767661691541,1.4500816915422885,,,,,,,,
3.768886567164179,,1.6849250746268656,,,,,,,
3.8015238805970144,,,,97.90586567164178,,,,,
3.819435820895522,1.4308430845771145,,,,,,,,
3.8431149253731336,,,,98.07631343283582,,,,,
3.872171641791045,1.4832482587064677,,,,,,,,
3.8940621890547273,,,,98.26403482587068,,,,,
3.9132293532338314,1.4076271641791045,,,,,,,,
3.941289552238806,,,,98.4596815920398,,,,,
3.963649253731344,1.426201144278607,,,,,,,,
3.994760696517414,,,,98.61693034825868,,,,,
4.016122388059701,1.5376487562189056,,,,,,,,
4.019841791044776,,1.731355422885572,,,,,,,
4.02229104477612,,,14.59370646766169,,,,,,
4.036953233830846,,,,98.72105970149252,,,,,
4.0620223880597015,1.528358208955224,,,,,,,,
4.0829233830845775,,,,96.68319402985075,,,,,
4.115025373134329,1.436154676616915,,,,,,,,
4.1152522388059705,,,,96.93200995024876,,,,,
4.160066169154229,1.552239950248756,,,,,,,,
4.175950248756219,,,,97.1350049751244,,,,,
4.20776169154229,1.385734776119403,,,,,,,,
4.225210447761194,,,,97.32337810945272,,,,,
4.261419900497513,1.4567205472636815,,,,,,,,
4.26168905472637,,,14.421238805970148,,,,,,
4.266732338308458,,1.7346731343283583,,,,,,,
4.298675124378109,,,,97.47661194029853,,,,,
4.305398507462687,1.3791032835820891,,,,,,,,
4.325712935323383,,,,97.65114925373136,,,,,
4.357880099502488,1.627857711442786,,,,,,,,
4.365181094527363,,,,97.768592039801,,,,,
4.413265671641791,1.5250432835820895,,,,,,,,
4.437479104477612,,,,97.89461194029847,,,,,
4.4524671641791045,1.3983419402985076,,,,,,,,
4.478605472636817,,,,97.96688557213928,,,,,
4.50348407960199,,1.7661820895522389,,,,,,,
4.506070646766169,1.6490880597014923,,,,,,,,
4.5083248756218905,,,14.608616915422887,,,,,,
4.533003482587065,,,,98.09490547263682,,,,,
4.561318905472637,1.5641766169154228,,,,,,,,
4.585571641791044,,,,101.83815920398013,,,,,
4.605241791044777,1.522390199004975,,,,,,,,
4.638473134328358,,,,101.97935323383084,,,,,
4.655393532338309,1.442122686567164,,,,,,,,
4.6819124378109445,,,,102.10134328358208,,,,,
4.705151741293531,1.5701517412935324,,,,,,,,
4.719232338308457,,,,102.12393034825872,,,,,
4.746601990049751,1.7910442786069654,,,,,,,,
4.7497870646766165,,,14.38639800995025,,,,,,
4.75004975124378,,1.7578870646766167,,,,,,,
4.801194527363183,1.47528855721393,,,,,,,,
4.851540796019901,1.8009965174129354,,,,,,,,
4.901297512437812,1.4971810945273631,,,,,,,,
4.955422885572139,1.64576815920398,,,,,,,,
4.998416417910447,,1.7694985074626863,,,,,,,
4.999207462686567,,,14.993378109452737,,,,,,
5.23415721393035,,,14.542323383084575,,,,,,
5.251466666666667,,1.713110447761194,,,,,,,
5.469185572139304,,,14.630169154228854,,,,,,
5.49771144278607,,1.867339303482587,,,,,,,
5.714167164179104,,,14.971835820895524,,,,,,
5.7440810945273615,,1.7545757711442784,,,,,,,
5.979965671641792,,,14.862368159203982,,,,,,
5.989521890547264,,1.927038805970149,,,,,,,
6.207360199004975,,,14.986741293532338,,,,,,
6.239866666666668,,1.9270393034825868,,,,,,,
6.456516915422886,,,15.263736318407958,,,,,,
6.494457711442786,,1.820907462686567,,,,,,,
6.696583084577114,,,15.449512437810943,,,,,,
6.744674626865671,,1.865681094527363,,,,,,,
6.940830845771144,,,15.368248756218906,,,,,,
6.994893034825871,,1.9154313432835817,,,,,,,
7.193033333333333,,,15.542393034825867,,,,,,
7.241123383084576,,1.8938726368159204,,,,,,,
7.454129850746268,,,15.638641791044778,,,,,,
7.492535820895524,,1.8573925373134328,,,,,,,
7.705941791044776,,,15.716557213930349,,,,,,
7.73247263681592,,1.7910587064676615,,,,,,,
7.963584577114427,,,15.74144776119403,,,,,,
7.988669651741294,,1.8192522388059704,,,,,,,
8.210345273631841,,,15.83757711442786,,,,,,
8.239530845771144,,1.797690895522388,,,,,,,
8.462816915422884,,,15.84751741293532,,,,,,
8.483913432835823,,1.837491542288557,,,,,,,
8.708327363184079,,,16.58205970149254,,,,,,
8.722918407960199,,1.7976930348258706,,,,,,,
8.958484577114428,,,16.354910447761192,,,,,,
8.968559203980101,,1.8789496019900496,,,,,,,
9.203378606965174,,,16.38310945273632,,,,,,
9.219894527363184,,1.8292,,,,,,,
9.4471592039801,,,16.472621890547266,,,,,,
9.466866666666666,,1.802667661691542,,,,,,,
9.68251890547264,,,16.490860696517412,,,,,,
9.710447263681592,,1.8806089552238807,,,,,,,
